"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A10_841922"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B08_841908"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A03_830756"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C08_830838"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D07_830762"	"MS2010072835"	"MS2010072925"	"MS2010072930"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_A12_841926"	"CROPS_p_DLBCL_Yuan_Multi_Oct11_HG_U133_Plus_2_B04_841918"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A01_830792"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A07_830800"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_A11_830708"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B11_830836"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C07_830734"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C09_830750"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C10_830840"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_D08_830828"	"MS2010072026"	"MS2010072034"	"MS2010072038"	"MS2010072828"	"MS2010072837"	"MS2010072921"	"MS2010072932"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_B09_830678"	"LONGS_p_DLBCL_AffyExpr_01_HG_U133_Plus_2_C03_830686"	"MS2010072001"	"MS2010072004"	"MS2010072036"	"MS2010072805"	"MS2010072813"	"MS2010072831"	"MS2010072902"	"MS2010072917"
"TMPRSS11D"	5.54725984467464	6.12162982205109	10.2336091993347	8.46617394872562	5.14095098156521	12.0023505775782	7.09403111629355	8.58640487273907	5.32377224936327	4.62447419928364	2.52681407613327	6.16126415407365	5.67581759373086	4.48810111908443	5.94597555815192	4.28694367021042	6.00811318314148	5.73042175768237	2.02803162877143	5.50420217649227	6.03992347153577	7.31439041614411	6.52441326000097	3.68193745725474	5.39317082738376	6.12820939801388	3.2969740294624	6.33694046116083	7.28330299772804	3.52715714218248	3.91833925217189	5.38215630019728	5.72656568896178	6.3442528321771	6.0559892325307
"IVL"	9.08166512089366	3.38141923059481	8.20336451944156	8.37631933285912	2.9695007855557	10.208325503637	6.37255111488764	5.97303998524106	6.07210592890415	4.84701856485657	2.27766197815787	3.60985878042625	5.48691903536684	4.94852770106671	3.68859854376568	6.39784956527284	6.20813563944997	5.16238342353349	4.93913297384516	4.68315416212301	3.8322252976661	2.59483669445104	2.87290147479247	5.59958453191197	6.26809693021358	6.19604826265566	4.8264460431766	5.08364302997859	5.10442017780687	6.7577761665282	5.64163575122095	5.0866346941793	3.99135811096526	5.88434920962523	5.89524392997571
"KLF4"	7.02891800117524	7.49788101172136	6.38670587706638	6.65066109776327	5.89712003293846	8.18443015595273	7.13279717001558	8.0263551657347	6.91496604572604	6.60782663609543	6.50710192439642	5.93175306828221	6.86045586066161	7.20732287907109	7.19772143410603	6.61417475885995	7.63378628000821	6.64253972131104	7.33601683421537	7.19551781589712	7.56256835530163	7.24196627047733	9.68566057859268	7.67346708528384	7.12198048866661	7.25705798774092	7.74287210459561	7.40186382377092	6.617109078757	6.90045783296086	6.06864416396718	7.76422349694892	7.67246020074652	7.51330344803542	6.84353276217178
"PRODH"	2.61103669479531	3.39526374073147	4.22061930940951	3.12449406126521	5.87390705424522	6.38558246454491	3.07108406545578	5.0486942161222	3.09053638620109	3.74253862751256	3.04973499230659	3.65657759243399	3.27244280890098	3.02630472351075	1.62332124132284	3.00156574690506	2.78233793494378	2.8195965669981	2.38554340063402	3.15176903103972	7.06155082712324	5.5427218284982	4.14461718454243	3.56309312116836	2.84686703492567	2.25591388196484	3.62690381609264	3.93032158362981	6.48902674823103	5.65423042453207	4.0180780967563	3.6222331152086	6.35511995405779	3.65051321618861	6.02528647675669
"WFDC2"	6.95641148722081	12.3550843429926	4.96093602843184	6.46456717104657	6.16544786776845	5.1661079491006	1.77234525161578	9.61265536142333	6.34315022044161	6.42394402724738	2.57965692375975	7.16795022986239	10.3083157735619	4.3247828380882	6.15854470065961	5.82078101678693	3.87140384854522	9.58167455273398	3.08353721521284	6.46928474183278	7.58785420296173	6.57687051624996	6.96930567922808	7.53369153675401	7.83023838761221	7.23843964251268	7.02227405593782	6.42762684815873	6.54239213972209	4.38519705425152	5.7257200343549	6.06080870743785	5.54016361005339	6.42997346712091	5.613783299607
"RNF43"	4.98373686866735	5.74597117766196	5.4027272332932	2.62249087857243	5.49095399753294	6.30816403842596	5.8686815930218	8.64359347019134	4.13835971706884	4.337480909358	3.11101037906674	5.2169556584674	5.57283667684745	4.60958992426551	5.10367706187019	5.06206524251692	5.72828204941077	5.92947031535143	5.58968764242679	2.2602655830197	3.60326641721997	3.23840315449576	2.72333626524273	5.43388091246322	6.52448914199339	5.34737612005321	4.06854600787591	6.44193568158518	4.85104476378284	3.4226395975491	5.99061147428564	5.76168059886325	4.61090003422963	4.78084106312963	5.45877806335271
"C21orf88"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DBC1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RAP1GAP"	5.54029191922834	8.21734738392066	4.98333671856755	6.31919546427115	6.28056661555037	7.27346157237015	4.9831503812053	5.05498299963969	6.19251719377189	6.96499914271745	6.01022884021549	5.63158546605968	4.25902174535012	6.55544597059333	4.88744208480692	6.23033992980886	5.6763912727892	6.60250085993023	5.06602068578245	2.61226034320063	6.69077788731685	6.65015506859457	4.78100066224714	7.21607798195788	5.79688299727464	5.61484520624404	5.09167062001905	6.39890870201095	6.13313930609692	6.91805169254542	3.83256564612481	6.57390622017663	5.00231719709614	5.70937880478155	4.45200761461189
"SLC4A4"	5.3386342715108	5.5229559176684	5.49832489042437	2.90053721755516	5.96024245313769	6.21427700262774	5.5057345788626	8.3033088472097	6.13004613224432	5.43973548589813	4.96192066934517	5.02713810811209	5.37714180670005	5.15062123804569	3.13347435962089	6.14939961219295	5.80571445089309	4.05888497270039	4.3752742959088	4.19313978805795	4.2421258656849	5.13321344481326	6.50708952890792	5.90056159808858	5.29906248717571	5.66462024216783	3.68500564590506	5.44197574819391	5.0686985018755	5.71912292482245	5.3289504981356	5.92279101998715	5.30789396523905	5.30661835983705	2.80542708949234
"DKK3"	9.21209975797737	8.80987089944202	9.6461512218069	8.87267506166278	7.81802066559827	9.41890464079802	7.0032743999823	9.07745988798595	7.85470383264746	9.89078835772612	8.06905486683113	7.02913295750512	8.76004505370223	9.39123210567741	8.38918125267622	8.79010725933863	9.19735733622242	9.07621641444295	8.87087630928563	6.8358764500076	7.73156736949712	9.0372228075479	9.23674261669487	8.03176119318047	8.4663460979805	8.88153959675417	7.7685541716953	8.48103817801948	8.05521959858347	6.62119329683478	8.79830376661327	9.44729160709043	6.75126721949728	7.49147323740021	7.59438530423582
"NRARP"	7.15643233272698	7.47829826522213	7.50696945934665	8.63760157161687	7.779446655487	8.22269288118295	6.93246883200713	8.82841854028851	8.44929824497191	7.4184882559656	7.29508052322265	6.94483157100253	8.82435491728644	7.78000391080639	7.86265074190531	8.22460271541286	8.35038645150131	7.71830728040897	7.89262760617206	6.68734374324314	7.78989985440645	7.94414920400412	8.3256481256627	6.85775224577865	7.19536277971799	6.48574568128015	7.69622985267388	7.299471268198	7.17400176093275	7.02791106438559	7.86462609339781	8.93351449262648	8.16326760658033	7.66190914882714	7.67014290337852
"ACOT11"	3.02543153665594	4.44460074685884	4.87342640282191	3.78660579179324	2.07116445499384	4.54932648687636	5.57446071572473	7.65657063199222	2.38456012682518	3.15920139179965	5.20228165971637	5.91299969173917	3.26543784868027	3.1484000177058	4.25751966794779	2.82604815682187	4.98477410238638	4.39588892601621	5.87482526562077	6.07508090291025	6.77268174442378	5.20034372128086	6.56234237394691	4.05535291420028	4.45271586763409	5.63066229839555	5.07120182163731	4.45094584557049	2.65460584313568	3.82695838700893	5.02750539464229	4.71827503171957	3.6521299296113	3.20138746414399	4.05377348296498
"DSG2"	5.82027819166061	8.40704659150402	6.12275530087351	6.77493122481608	7.91714818350415	7.09624993469808	4.39259462361794	10.5867872053198	4.40413835921762	5.9267097027961	5.42321051995079	5.22084831621918	9.09197695060565	4.35151657161416	5.91328223144396	5.7409816327444	2.94809759868582	7.02389426880474	6.43050531924799	3.01879504338122	5.97061661690763	5.88394003257838	8.01706490914762	7.25744524855116	5.89358854329884	6.12308589013104	7.95915992644846	5.64953582832469	6.90579621810236	5.42175392131369	6.06651237019334	5.87858154520095	5.70495242892405	5.93989707368293	5.33030365276286
"LAMB3"	6.26616079263307	8.6201332169048	6.30608302694428	7.46043296805337	6.28704645977244	8.79885273315209	2.35423584049571	9.71187991392254	6.87529475553457	6.83831838308874	7.23132810391583	6.60564715457116	7.83262642799468	1.81658369750505	7.91557263482435	6.2826288253893	4.58721350902495	8.07943584228106	7.49988945460221	7.33480899734083	8.07851923294718	8.42338084689701	6.96384584523907	7.63451068930562	6.19838746419663	3.20997968644889	5.99083443366282	6.29471859097282	5.87465965057488	5.8120320822741	4.14128413966197	2.77445477015603	3.48093065487849	4.49741184197306	1.98246518805681
"SGK2"	4.84009315609436	2.55121119480839	4.71776041314576	4.01968412194922	5.98402987134658	5.41269075399019	3.54183386435739	9.38572014436566	5.22744977348918	5.47297348957563	5.43539953140746	5.77497393356792	5.15042488757574	1.03996333085031	2.16931880250039	4.43116883557607	5.99338019298911	5.45182846282739	6.02080378436066	3.34484353440967	3.18307502340833	5.5418040625735	5.8825248035346	6.29396559502669	4.04081039162349	4.44748732013169	4.32447352730293	5.43351653864291	3.28936581560008	4.88411569818307	5.07056431097434	3.53848953365226	5.49234741204688	5.90946523788094	4.5013488438201
"OSTbeta"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"COL4A6"	5.1236577585563	4.65012250525929	4.70575691207329	2.12932855268666	5.35333215319433	4.545072756393	5.6026624518495	7.33534705549262	4.72746385683637	5.15157731832659	4.29506223054334	2.65094901006457	4.59339057465348	1.43953686228965	2.43961270200703	5.35404476233884	4.49897835641387	1.75497297162168	3.91779025650782	2.34862427251858	5.11086397551901	4.4114194683711	7.01321808121902	2.29979324071342	5.39858784026376	5.4955875787541	3.49464684236345	4.92501037195845	5.43395880093293	4.55064698773681	4.93810712202267	4.8389916644854	2.81722738553768	4.94507193787562	3.01336595414029
"GSDMC"	7.48319776057657	6.1884406459599	7.33624669731941	7.52490000889482	7.1106446223617	7.87396255027828	6.99480646312302	10.1013009642863	6.54534528023815	6.32699850674202	6.75826210555137	7.09948875411509	7.10809958453981	7.31879469118109	7.10773997583643	6.46306312760672	7.97982386680466	6.42585357643112	6.72236036148995	7.55237004071856	5.63067008696275	6.97437574707799	5.94701347272527	7.57054837407573	6.94020542183172	6.55673247880489	8.09056759896642	6.46161869241613	6.60271206533555	6.95906069476628	6.53365492498043	6.81503459202694	6.89390258794257	6.16903840929386	5.89311274217755
"LAD1"	5.80439704609252	5.88405879366799	5.95600213421229	5.75947350084744	3.68605625598669	7.00925117055884	6.21376966887982	8.40971058823281	5.73646526920532	5.02858721674256	5.32087902172959	3.57561151519939	4.85622666512437	5.82350225656001	4.26019400558069	6.22631365259167	2.93660028874449	6.61941173634851	6.73578688477195	5.21761367884161	7.15511899049767	4.96309863148141	6.31921908545411	6.63197471133114	6.44085628499602	5.34545703632455	6.98004826590196	5.96444041686758	5.76160836332876	6.69084071679158	3.91198942676473	6.65649036624469	6.61748579800414	6.03286729672876	3.366387293708
"CRYAB"	7.48383221308765	9.08064505506875	8.29709013386698	7.88648289545286	6.86210165262182	9.42754253021421	9.51870967608923	7.22287844461254	9.43732457519393	8.64702612247127	8.0379331075882	6.73698514257771	6.41555737876328	7.94292656506836	7.15501572545864	6.53656759956688	8.81304092612352	8.00356784350619	10.6645820851778	6.21457316529226	8.12707579084617	6.94098629718563	10.3691713728676	7.1995418693906	7.14144099393695	8.18410243271874	7.67428180361178	7.06074585578053	7.00104300255297	7.45341418479072	7.18357127817001	8.35105778832014	9.08310994634984	7.53558058324835	7.41844537687201
"PAX7"	2.37217758825549	5.29263214122948	4.97339363609353	2.72660435134981	4.76556196210092	4.45904798074771	5.82733317794211	8.19168523703009	2.70984678155236	5.09929657951917	5.30762365785701	5.2318526069542	4.69837021861988	4.94387909830699	5.28989942504229	4.79820151182603	1.40776055664007	2.68103281202604	4.02587624989039	5.12018025298351	2.90454221043339	4.29957194823973	3.59419133463918	4.14128050638793	3.06469546666825	3.05461495283411	3.54659097737776	5.23518143645482	4.39796330056541	3.33477786894459	3.66014294592136	6.01514406658034	4.63670208747444	3.43873588172279	3.31839159140548
"TLE2"	3.68149805715734	7.64604852875781	5.38443787781263	5.54034243179616	5.50728112862725	4.00868937506215	6.60651745818325	8.28642429075571	7.04258384494323	6.95010913675065	5.76276078334757	3.27143182953012	5.94836073539811	6.50186132189546	3.63277116325916	5.27726666526272	7.61955040573906	5.98407309903127	6.23138029171157	4.94638682036466	6.99028445158808	6.37196056238427	7.65287864914292	5.20774327304793	6.02642534228048	6.50854727923953	6.27072738811933	6.33508310107205	6.11652459785273	5.73710476730156	3.99685222967271	6.51909447965514	8.57148205181474	6.53531021558725	4.00834014609741
"RORC"	1.93675009768492	6.50998683613427	4.73902416330182	3.44293516808226	3.00749873575633	5.92763720939712	4.08069213489786	9.12396723854131	2.48222052399639	2.07628945884494	3.26445673362972	5.00108466761956	5.78773750330018	4.10215059754439	3.09357629431773	3.03413903359159	2.49919694128472	2.71004051614841	5.76395414668193	3.44758594013454	5.43953221964681	3.12423380639622	3.80668541579212	5.33250427135709	3.39883365361136	3.99935553033197	4.072214513994	5.92073022601157	3.41901716000301	4.41527249314178	5.30968086620585	6.52425298062206	4.84196169610912	3.03878142783453	2.8742155275874
"KLF5"	7.09624097263907	6.7646476699212	7.88838153333255	7.86232720720936	7.81346637756227	9.42590274520767	6.08426659723904	8.08364714748878	6.31527607409322	5.2484034963762	6.00403059483107	5.48605598401852	7.01833581737704	5.37677456594202	5.93558647656635	5.7465905646167	5.71031950393492	6.32734093788976	6.51161344546171	5.83166915950963	6.76181516505922	7.6437350678342	6.4360527697468	3.15188228592381	6.31703842935927	6.61155554417126	5.86298403767104	5.69595861778648	6.5373610904338	3.40676514051607	5.64227370761339	4.29554250426171	2.48892696570981	6.29308331731557	6.26775779466267
"HSPB8"	8.13339852652565	8.57755499856946	9.76909573371297	9.7365302375439	8.19251524370777	10.3942072437031	9.79975757416224	9.18223518361831	9.98048233469617	9.22793742756045	8.27247735102018	8.0766227081359	8.37569986963672	9.62594020954843	8.8122715355183	8.71572608410907	10.629185828562	10.3284024069741	10.8687307105962	7.59832577379277	9.31768001978794	8.5010982778752	9.77519542662813	8.04525061364626	8.75633250502236	9.3717374888323	8.92349750404814	7.58538696946476	8.23627853154023	8.8728128628591	8.7346343352992	9.85129456277709	8.28361150024195	9.10029101271727	8.99730980090039
"MUC1"	5.21383416954236	6.99491726096589	5.31463384252585	5.97326034769714	5.58329193575923	7.02917259914695	5.68482375459241	7.39235390196998	3.13121707098445	3.65599833256063	6.39232510684428	5.82655097047288	9.20553784298803	4.93248009970735	5.85005965478505	5.4185626297215	5.00172286905711	7.7321356978877	5.90125514887201	4.38748842493113	5.02174696433247	3.75048991464522	3.88260484306809	6.84158227589206	5.203667091232	5.20129369907834	5.46495628661831	5.9360113682293	5.08680408469762	3.37656763849862	5.30675391587556	2.96867616639982	5.61966816573659	5.55438437256869	3.2652003233038
"AKR1C2"	8.10599435672863	4.33861692973123	7.26836529514872	6.07423259668312	6.31016155045769	7.43153436876934	6.19100670512368	5.8976464571665	7.06269562198494	7.03199275112995	2.95807064650022	2.4134057003042	1.87751319604206	1.10224214064563	5.58027707345133	5.08459179393204	4.1573096195206	3.7782618973854	4.43845928951994	2.649910563462	2.34670951105987	3.05972476384338	9.11710979908993	2.36367281881883	3.09732502312326	6.438303070401	5.4197770641196	1.68282326292065	5.88155262399081	2.52777282336611	6.18057130447456	8.386311900118	6.47201194943275	5.39171613555564	2.69199974042156
"RHOD"	7.2966297645795	6.99985148335241	6.98829653338163	6.5412693796547	6.23697680598654	9.04891278746888	5.71008315525683	7.60813543222597	6.93368854823878	7.23098063599876	6.44780481707947	5.96693527820158	5.6624283272239	5.76393602096126	5.8997026687838	6.85989692712286	4.75347790375252	6.39538772012608	8.15000154227546	7.43080608075017	6.41359134721023	6.46666374052266	7.91744555275172	6.81037047339001	7.46553755591435	3.31252814135533	6.87540675024282	7.17749749475264	7.46495879537305	6.94378992685016	6.81724650020763	7.0092674437046	7.38955781736337	7.4104966434232	6.53404028978521
"UPK3B"	1.40993891503543	2.84822326678982	2.00132532619053	1.47566504507239	2.03116059246788	3.43833799424392	2.922341221148	6.50169293915498	2.43774213512177	1.60843321834367	1.74098029598043	2.54604761106261	2.1218987830792	1.33391434353971	1.23862500642487	2.24328047960608	2.04914734957344	2.76903855621802	2.65099828271982	1.75073378863376	3.57450593010029	2.62043865844986	1.50051185022433	4.02847277132742	2.22516698265443	2.75595372476708	6.58761856394853	4.79918616460049	4.9748467141914	3.13253606047612	5.43203616839327	1.99522802103309	2.63601353177702	2.88446360976266	2.80656612219425
"OLFM4"	4.73939347576845	10.0211499130825	2.56062503142385	4.56005404486975	12.8166130263263	2.47358430936162	1.6169986547236	7.8302698966247	1.18114937768804	4.72767932912403	1.18693770400509	1.31703620502084	1.91733844199104	7.18619942262195	0.918017613544239	0.890463657552185	9.7606917727356	6.49132778397212	2.5531956092519	1.89964883694769	1.76106030818733	2.54673263179761	4.93143656312111	1.31197896334108	5.69004909395991	1.78710182412644	6.48941202452244	1.10432132969633	2.80767795643368	2.85911366883086	2.19318318016303	4.88442151869294	1.88909232286292	1.71006020928195	1.47333310127239
"MUPCDH"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADH1C"	2.00756256625188	7.07433595983513	2.14402793589441	1.2674848362086	9.04411483348783	2.4810078227815	2.23734522531455	3.99809902408944	6.05776340389105	7.67486917048625	2.00702358701161	1.58300436046141	1.70872612426102	2.41790688674581	1.34196234670753	2.01767586525522	1.55571686689113	2.58637887945009	2.0606603330115	1.62158182228289	4.30733577813752	2.52667204044912	7.91484423579055	1.72824214795436	7.52061526050479	1.8917271918643	2.53596143816121	1.83866126169872	2.90867357134956	4.72792835435583	1.18904958908544	5.2774783104784	2.44297299049244	2.05629370514369	1.71667598652045
"PACSIN3"	2.36806292638622	6.22600223720279	4.84210664854889	2.92849250170614	1.79521902973385	2.89490928335527	3.29654959458242	10.3117545839557	5.08948279717292	1.52745212882872	4.32852758039399	1.82425241980184	4.6324355611398	2.34457253172398	2.80429046237476	2.76434143056378	3.61554394504273	3.9369240858061	4.02124760301545	3.25332101349777	4.65191953327408	5.91580746026475	5.21295916567136	3.26825020160827	3.90786041014044	4.03732399220344	3.07141968635688	5.61804814524252	2.43887906560785	5.26890432052966	3.14295786082132	2.97900384040057	3.77773692350654	3.49674547157694	5.91574220896898
